Unnamed: 0,year,month,countyfips,bi,pr,th,pdsi,pet,erc,rmin,rmax,tmmn,tmmx,srad,sph,vs,fm1000,fm100,statecode,state,countycode,county,commoditycode,commodity,insuranceplancode,insurancename,stagecode,damagecausecode,damagecause,monthcode,acres,loss
12693.0,2014.0,SEP,53043.0,41.038356,0.1972094,194.95801,-2.174204343,3.6019657,54.8579026,23.37721,76.9359,280.6002,297.9309,186.7028,0.005455297,3.429995,11.221696,10.954541,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,42,Freeze,9.0,13.19,1325.5
12694.0,2014.0,SEP,53043.0,41.038356,0.1972094,194.95801,-2.174204343,3.6019657,54.8579026,23.37721,76.9359,280.6002,297.9309,186.7028,0.005455297,3.429995,11.221696,10.954541,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,01,Decline in Price,9.0,9485.5238,1064592.8
12696.0,2014.0,SEP,53043.0,41.038356,0.1972094,194.95801,-2.174204343,3.6019657,54.8579026,23.37721,76.9359,280.6002,297.9309,186.7028,0.005455297,3.429995,11.221696,10.954541,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,9.0,166.1,26478.5
12819.0,2015.0,APR,53043.0,25.9729012,0.484532,203.3033,-0.966602,3.4618343,33.0261689,30.14083,87.63732,273.153,288.9116,238.38952,0.00365483,3.536089,17.171576,13.569679,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,41,Frost,4.0,150.5892,3981.81
12820.0,2015.0,APR,53043.0,25.9729012,0.484532,203.3033,-0.966602,3.4618343,33.0261689,30.14083,87.63732,273.153,288.9116,238.38952,0.00365483,3.536089,17.171576,13.569679,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,42,Freeze,4.0,64.74,2595.0
12822.0,2015.0,APR,53043.0,25.9729012,0.484532,203.3033,-0.966602,3.4618343,33.0261689,30.14083,87.63732,273.153,288.9116,238.38952,0.00365483,3.536089,17.171576,13.569679,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,41,Frost,4.0,3519.4932,257308.05
12823.0,2015.0,APR,53043.0,25.9729012,0.484532,203.3033,-0.966602,3.4618343,33.0261689,30.14083,87.63732,273.153,288.9116,238.38952,0.00365483,3.536089,17.171576,13.569679,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,4.0,337.4126,20631.77
12824.0,2015.0,APR,53043.0,25.9729012,0.484532,203.3033,-0.966602,3.4618343,33.0261689,30.14083,87.63732,273.153,288.9116,238.38952,0.00365483,3.536089,17.171576,13.569679,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,12,Heat,4.0,125.5086,11555.35
12825.0,2015.0,APR,53043.0,25.9729012,0.484532,203.3033,-0.966602,3.4618343,33.0261689,30.14083,87.63732,273.153,288.9116,238.38952,0.00365483,3.536089,17.171576,13.569679,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,4.0,4734.6381,465037.29
12959.0,2015.0,AUG,53043.0,57.8940058,0.1465887,223.8701,-2.67609752,5.8372448,76.514918,17.89201,64.08435,284.8785,303.1995,260.25791,0.005575755,3.382298,7.524727,7.421402,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,12,Heat,8.0,25.21,1817.0
12960.0,2015.0,AUG,53043.0,57.8940058,0.1465887,223.8701,-2.67609752,5.8372448,76.514918,17.89201,64.08435,284.8785,303.1995,260.25791,0.005575755,3.382298,7.524727,7.421402,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,1,Decline in Price,8.0,6818.6315,119418.34
12962.0,2015.0,AUG,53043.0,57.8940058,0.1465887,223.8701,-2.67609752,5.8372448,76.514918,17.89201,64.08435,284.8785,303.1995,260.25791,0.005575755,3.382298,7.524727,7.421402,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,8.0,391.445,34264.5
13089.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,42,Freeze,12.0,2893.555,71700.5
13090.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,42,Freeze,12.0,299.5081,61499.86
13091.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,11,Drought,12.0,443.09,10977.5
13093.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,43,Cold Winter,12.0,103.32,53989.6
13094.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,R,43,Cold Winter,12.0,57.64,1404.0
13095.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,42,Freeze,12.0,785.1184,163254.38
13097.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,43,Cold Winter,12.0,102.68,18069.6
13098.0,2015.0,DEC,53043.0,1.0048517,3.360407,164.455,-1.87618379,0.2719619,1.0873044,77.85232,99.13492,269.1141,275.1256,44.3763,0.003594879,3.274159,28.505096,25.256961,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,43,Cold Winter,12.0,3686.89,91377.8
13174.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,42,Freeze,2.0,284.81,35406.0
13175.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,2.0,4192.6478,466559.5
13176.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,R,11,Drought,2.0,35.16,842.0
13177.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,43,Cold Winter,2.0,19.8,496.0
13178.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,42,Freeze,2.0,55.21,21738.0
13179.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,2.0,111.0,3955.0
13180.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,43,Cold Winter,2.0,1265.99,130040.5
13181.0,2015.0,FEB,53043.0,12.5717427,1.142548,166.4743,-1.04924549,1.0939538,13.2675641,50.81758,89.05374,272.3003,281.9799,92.37612,0.003841507,2.764943,23.534417,19.146939,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,11,Drought,2.0,683.32,16894.0
13227.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,1.0,7413.255,590447.0
13228.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,31,Excess Moisture/Precip/Rain,1.0,16.8,417.0
13229.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,43,Cold Winter,1.0,90.95,28139.0
13231.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,31,Excess Moisture/Precip/Rain,1.0,272.0,68964.0
13232.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,43,Cold Winter,1.0,426.93,10602.0
13233.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,43,Cold Winter,1.0,53.4,3040.5
13235.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,42,Freeze,1.0,585.65,271171.0
13236.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,1.0,668.14,32333.0
13238.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,42,Freeze,1.0,881.1,21882.0
13239.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,11,Drought,1.0,641.4,159637.0
13240.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,41,Frost,1.0,15.75,391.0
13241.0,2015.0,JAN,53043.0,7.0668661,1.241887,136.8731,-1.64787742,0.3671987,5.7979102,76.99497,96.38139,269.6762,275.0073,53.00203,0.003381646,2.136736,24.489255,22.834595,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,11,Drought,1.0,765.34,19014.5
13347.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,12,Heat,7.0,59.1,16849.95
13348.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,7.0,837.552,30217.7
13357.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,7.0,17719.7281,1471442.56
13360.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,12,Heat,7.0,16373.5289,1379496.06
13361.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,1,Decline in Price,7.0,6338.6065,143964.36
13363.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,42,Freeze,7.0,12.38,172.0
13364.0,2015.0,JUL,53043.0,55.7692501,0.2363627,238.7155,-2.45361322,6.8176215,73.8962019,17.50697,64.01157,286.28,304.5513,314.25929,0.006233878,3.369211,8.182883,7.252231,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,12,Heat,7.0,379.496,20702.4
13646.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,12,Heat,6.0,78868.5497,6812311.53
13649.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,41,Frost,6.0,944.2184,108486.88
13651.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,6.0,4781.2638,205553.24
13652.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,3.0,RPHPE,H,11,Drought,6.0,52.45,4033.0
13655.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,41,Frost,6.0,57.4672,183.26
13657.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,62,Hot Wind,6.0,154.02,27104.4
13660.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,1,Decline in Price,6.0,4667.78,128200.5
13663.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,62,Hot Wind,6.0,154.98,80984.4
13664.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,21,Hail,6.0,163.3,2712.0
13665.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,12,Heat,6.0,3419.684,230717.0
13666.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,13,Failure Irrig Supply,6.0,873.22,152353.0
13668.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,3.0,RPHPE,H,12,Heat,6.0,479.58,33316.0
13669.0,2015.0,JUN,53043.0,44.681435,0.07050225,230.6845,-1.76609515,6.4191853,60.5231852,21.32637,70.67253,284.4297,302.9229,324.77559,0.006471212,2.828068,11.327536,8.296479,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,6.0,78313.2108,6946435.99
13850.0,2015.0,MAR,53043.0,17.8251552,1.479511,183.1109,-1.31847025,2.1734145,23.6386585,38.45576,94.54707,273.6744,287.0097,156.00915,0.004334277,3.275978,19.104247,17.175874,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,3.0,227.265,23433.5
13851.0,2015.0,MAR,53043.0,17.8251552,1.479511,183.1109,-1.31847025,2.1734145,23.6386585,38.45576,94.54707,273.6744,287.0097,156.00915,0.004334277,3.275978,19.104247,17.175874,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,43,Cold Winter,3.0,405.445,52620.5
13852.0,2015.0,MAR,53043.0,17.8251552,1.479511,183.1109,-1.31847025,2.1734145,23.6386585,38.45576,94.54707,273.6744,287.0097,156.00915,0.004334277,3.275978,19.104247,17.175874,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,42,Freeze,3.0,50.15,21927.0
13853.0,2015.0,MAR,53043.0,17.8251552,1.479511,183.1109,-1.31847025,2.1734145,23.6386585,38.45576,94.54707,273.6744,287.0097,156.00915,0.004334277,3.275978,19.104247,17.175874,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,3.0,240.37,14654.0
13984.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,5.0,31795.1374,2685727.11
13986.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,12,Heat,5.0,92.0,5174.0
13987.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,41,Frost,5.0,70.5912,4718.81
13989.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,1,Decline in Price,5.0,840.527,19933.3
13990.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,21,Hail,5.0,80.58,455.0
13991.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,13,Failure Irrig Supply,5.0,84.88,20248.0
13992.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,5.0,2035.2728,59482.59
13993.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,12,Heat,5.0,624.78,67306.8
13995.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,21,Hail,5.0,2.604,169.7
13996.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,41,Frost,5.0,1560.9371,133953.85
13997.0,2015.0,MAY,53043.0,27.4859713,1.038351,184.2195,-1.36005532,5.0274298,44.2667647,27.83097,79.2097,280.4156,296.0886,302.67007,0.005694353,2.818946,13.521945,11.362115,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,71,Insects,5.0,33.5529,2159.34
14147.0,2015.0,NOV,53043.0,11.5254637,0.8070427,187.9473,-2.2100511,0.7611627,17.0719952,49.07761,95.14671,269.4843,279.4372,65.33404,0.003460007,3.417224,19.943385,20.09274,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,43,Cold Winter,11.0,1009.3,280060.0
14148.0,2015.0,NOV,53043.0,11.5254637,0.8070427,187.9473,-2.2100511,0.7611627,17.0719952,49.07761,95.14671,269.4843,279.4372,65.33404,0.003460007,3.417224,19.943385,20.09274,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,11.0,384.9767,36950.67
14149.0,2015.0,NOV,53043.0,11.5254637,0.8070427,187.9473,-2.2100511,0.7611627,17.0719952,49.07761,95.14671,269.4843,279.4372,65.33404,0.003460007,3.417224,19.943385,20.09274,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,43,Cold Winter,11.0,1874.54,46478.2
14151.0,2015.0,NOV,53043.0,11.5254637,0.8070427,187.9473,-2.2100511,0.7611627,17.0719952,49.07761,95.14671,269.4843,279.4372,65.33404,0.003460007,3.417224,19.943385,20.09274,53.0,WA,43.0,Lincoln,11.0,WHEAT,1.0,YP,H,11,Drought,11.0,19.0212,2004.42
14152.0,2015.0,NOV,53043.0,11.5254637,0.8070427,187.9473,-2.2100511,0.7611627,17.0719952,49.07761,95.14671,269.4843,279.4372,65.33404,0.003460007,3.417224,19.943385,20.09274,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,42,Freeze,11.0,328.255,8125.5
14225.0,2015.0,OCT,53043.0,24.554183,0.679828,186.7802,-2.00099043,2.152648,36.324934,36.13355,92.28075,278.1252,291.663,113.964,0.005568315,3.48691,14.180382,16.11941,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,31,Excess Moisture/Precip/Rain,10.0,258.1,15559.0
14226.0,2015.0,OCT,53043.0,24.554183,0.679828,186.7802,-2.00099043,2.152648,36.324934,36.13355,92.28075,278.1252,291.663,113.964,0.005568315,3.48691,14.180382,16.11941,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,10.0,1279.305,100712.0
14287.0,2015.0,SEP,53043.0,36.9605548,0.7691507,213.0872,-2.13231164,3.4295623,49.6951531,25.9438,82.20299,278.8708,295.3232,181.59055,0.005103311,3.141067,11.840001,12.893513,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,R,11,Drought,9.0,330.91,8232.0
14288.0,2015.0,SEP,53043.0,36.9605548,0.7691507,213.0872,-2.13231164,3.4295623,49.6951531,25.9438,82.20299,278.8708,295.3232,181.59055,0.005103311,3.141067,11.840001,12.893513,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,12,Heat,9.0,14.388,228.6
14290.0,2015.0,SEP,53043.0,36.9605548,0.7691507,213.0872,-2.13231164,3.4295623,49.6951531,25.9438,82.20299,278.8708,295.3232,181.59055,0.005103311,3.141067,11.840001,12.893513,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,43,Cold Winter,9.0,207.28,9398.0
14291.0,2015.0,SEP,53043.0,36.9605548,0.7691507,213.0872,-2.13231164,3.4295623,49.6951531,25.9438,82.20299,278.8708,295.3232,181.59055,0.005103311,3.141067,11.840001,12.893513,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,1,Decline in Price,9.0,14868.4219,687854.34
14292.0,2015.0,SEP,53043.0,36.9605548,0.7691507,213.0872,-2.13231164,3.4295623,49.6951531,25.9438,82.20299,278.8708,295.3232,181.59055,0.005103311,3.141067,11.840001,12.893513,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,UH,1,Decline in Price,9.0,5.1719,1108.19
14294.0,2015.0,SEP,53043.0,36.9605548,0.7691507,213.0872,-2.13231164,3.4295623,49.6951531,25.9438,82.20299,278.8708,295.3232,181.59055,0.005103311,3.141067,11.840001,12.893513,53.0,WA,43.0,Lincoln,11.0,WHEAT,2.0,RP,H,11,Drought,9.0,2276.15,200431.0
